Name,EGFP/Emerald,EGFP/Emerald,ECFP/Cerulean,ECFP/Cerulean,mCitrine/Ypet,mCitrine/Ypet,mCherry,mCherry,tdTomato,tdTomato,DAPI,DAPI,mPlum,mPlum,mTFP1,mTFP1,NirFP,NirFP,mTagBFP,mTagBFP,mOrange2,mOrange2,mApple,mApple,mRuby,mRuby,DAPI,DAPI,MitoTracker Red CMXRos,MitoTracker Red CMXRos
Spectrum Type,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ab,Em,Ex,Em,Ab,Em,Ab,Em
Quantum Yield,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extinction Coefficient,,"56,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,0.734627857,0.664928701,0.011639919,0.898381124,0.476211243,0.013618692,0.132683028,,0.354997806,,,0.6675277,0.119586902,,0.01695678,0.89383,0.056462328,,,0.371251923,0.3287318,0.001270549,0.255,,0.15,,0,0.6675277,0.05628675,0
501,0.687353745,0.718196981,0.010403408,0.905123693,0.499855238,0.016594762,0.137213047,,0.36620031,,,0.6481367,0.124172212,,0.015357806,0.86964,0.059901398,,,0.355890172,0.342386315,0.001338212,0.263,,0.1604,,0,0.6481367,0.05796696,0
502,0.639935036,0.766608639,0.009504198,0.903682094,0.52662897,0.020176401,0.142130784,,0.37937654,,,0.6467245,0.129012418,,0.013988625,0.84653,0.063458275,,,0.345095022,0.359288914,0.001294012,0.271,,0.1708,,0,0.6467245,0.06048726,0
503,0.590594222,0.816120062,0.008170467,0.904169142,0.557022303,0.025997242,0.148086947,,0.392123826,,,0.6325343,0.133463609,,0.012839662,0.81962,0.067562428,,,0.333149246,0.375513977,0.001301578,0.279,,0.1812,,0,0.6325343,0.06230748,0
504,0.542821961,0.862209049,0.008740802,0.903739631,0.591787403,0.03164098,0.152425602,,0.405052404,,,0.6180341,0.139245975,,0.012159859,0.79648,0.06853379,,,0.320000264,0.394222121,0.001391688,0.287,,0.1916,,0,0.6180341,0.0641277,0
505,0.493045778,0.902704315,0.007228817,0.892344389,0.629212578,0.040303001,0.158593085,,0.419818943,,,0.6099401,0.144367901,,0.011470481,0.77145,0.073189662,,,0.308037679,0.413389355,0.001486834,0.295,,0.202,,0,0.6099401,0.06678802,0
506,0.445872697,0.93546494,0.006902692,0.891043883,0.670538907,0.050102372,0.164189327,,0.434280949,,,0.610009,0.149151849,,0.010790678,0.75316,0.075135388,,,0.297032442,0.428569015,0.001336706,0.307,,0.2122,,0,0.610009,0.06888826,0
507,0.399594269,0.966408061,0.006488153,0.871946145,0.71519581,0.064014029,0.168768524,,0.449499371,,,0.59296,0.154585871,,0.010331093,0.73155,0.080481376,,,0.285900261,0.443621892,0.001466064,0.319,,0.2224,,0,0.59296,0.07112854,0
508,0.35481744,0.987663141,0.006224201,0.859898818,0.760686094,0.078814109,0.174972712,,0.463481757,,,0.5806985,0.161495335,,0.0101013,0.70704,0.081751758,,,0.275716323,0.459169531,0.001368838,0.331,,0.2326,,0,0.5806985,0.07462896,0
509,0.313643924,0.999375945,0.005803646,0.845417593,0.808559927,0.099765206,0.180088227,,0.479678029,,,0.5751877,0.167543689,,0.009641715,0.6902,0.085518246,,,0.267169326,0.472224149,0.001483101,0.343,,0.2428,,0,0.5751877,0.07756931,0
510,0.274675839,0.999907379,0.006113011,0.827813739,0.854523405,0.123168021,0.186640577,,0.492970126,,,0.5579665,0.173071013,,0.009421497,0.67242,0.09043336,,,0.257451493,0.486226985,0.001421809,0.355,,0.253,,0,0.5579665,0.0807897,0
511,0.237581387,1,0.005509613,0.810472404,0.898904825,0.152906144,0.1907925,,0.507314861,,,0.5503892,0.181468388,,0.009191704,0.65436,0.093571334,,,0.247349559,0.498027804,0.001679008,0.369,,0.2668,,0,0.5503892,0.0858303,0
512,0.204212245,0.988874051,0.005359104,0.787493916,0.937198348,0.186539408,0.198081798,,0.521587149,,,0.5383344,0.187939612,,0.008961912,0.63941,0.094470033,,,0.240535451,0.50451403,0.001816131,0.383,,0.2806,,0,0.5383344,0.0900308,0
513,0.174652391,0.969557186,0.006056805,0.765287597,0.969032736,0.226584976,0.203618171,,0.533897416,,,0.5308604,0.195235118,,0.008732119,0.62335,0.100399702,,,0.231326187,0.510965027,0.002206323,0.397,,0.2944,,0,0.5308604,0.09479137,0
514,0.146882061,0.940587204,0.005148052,0.743045362,0.990077985,0.27205142,0.208898324,,0.546106797,,,0.5190122,0.204090523,,0.008732119,0.60875,0.102332017,,,0.22253034,0.518669491,0.002327043,0.411,,0.3082,,0,0.5190122,0.1022123,0
515,0.122856297,0.905958969,0.005281928,0.719289454,1,0.322321856,0.216827639,,0.556977851,,,0.5106771,0.210876236,,0.008732119,0.59767,0.107326603,,,0.215357507,0.5195044,0.002520518,0.425,,0.322,,0,0.5106771,0.108233,0
516,0.101471049,0.871097662,0.004977257,0.695000689,0.995924914,0.381014164,0.224704214,,0.567838137,,,0.5023765,0.220233387,,0.008502327,0.58215,0.113397834,,,0.207370325,0.524214125,0.002625183,0.441,,0.3326,,0,0.5023765,0.1148138,0
517,0.083825878,0.834480345,0.005099578,0.671980912,0.976825531,0.443189459,0.232410094,,0.575904731,,,0.4879796,0.22899172,,0.008502327,0.57462,0.117966737,,,0.201003919,0.521764728,0.002658147,0.457,,0.3432,,0,0.4879796,0.124615,0
518,0.068615568,0.793440739,0.004766322,0.652917501,0.943994204,0.51219269,0.239188374,,0.58261439,,,0.4807123,0.23826811,,0.008276336,0.55938,0.122644693,,,0.192865904,0.523104668,0.002713631,0.473,,0.3538,,0,0.4807123,0.1318958,0
519,0.055344832,0.750855495,0.004420238,0.631694073,0.897537827,0.580952331,0.248037805,,0.587767797,,,0.4725494,0.24903002,,0.008276336,0.54687,0.125962681,,,0.187333691,0.526394718,0.002972496,0.489,,0.3644,,0,0.4725494,0.1395967,0
520,0.045377604,0.714860184,0.004405646,0.611053588,0.841560838,0.647161728,0.256983097,,0.593180092,,,0.4587036,0.256341329,,0.008276336,0.53886,0.129360622,,,0.179308274,0.525275873,0.003272566,0.505,0,0.375,,0,0.4587036,0.1507981,0
521,0.036223206,0.680209021,0.004266434,0.593469034,0.776019392,0.715293194,0.266167861,,0.59886567,,,0.4538472,0.266648615,,0.008276336,0.52091,0.132218563,,,0.173123717,0.526295213,0.003879228,0.518,0.0002,0.386,,0,0.4538472,0.1590591,0
522,0.030698412,0.650413569,0.004850104,0.573829887,0.706165651,0.780843237,0.275379708,,0.600715218,,,0.4434456,0.275537731,,0.008276336,0.51179,0.138999747,,,0.166821192,0.527372754,0.004258976,0.531,0.0004,0.397,,0,0.4434456,0.1677401,0
523,0.025678225,0.620777321,0.004987583,0.555819121,0.633284901,0.838011056,0.283798659,,0.604976914,,,0.4291176,0.287598047,,0.008276336,0.49944,0.14343667,,,0.16018451,0.532205176,0.004973521,0.544,0.0006,0.408,,0,0.4291176,0.1802016,0
524,0.021170551,0.596643615,0.004937517,0.541227586,0.561833294,0.890265724,0.295704215,,0.606406063,,,0.4212992,0.298616447,,0.008047986,0.49108,0.152009116,,,0.155227308,0.536183693,0.005713361,0.557,0.0008,0.419,,0,0.4212992,0.1894427,0
525,0.017805396,0.569841655,0.004803872,0.528827219,0.491540238,0.931190276,0.306473345,,0.609637593,,,0.4140663,0.310291808,,0.008276336,0.47356,0.161305215,,,0.149185546,0.54523108,0.006480305,0.57,0.001,0.43,,0,0.4140663,0.1985438,0
526,0.015738281,0.54700723,0.005124308,0.51323337,0.425619538,0.966095643,0.320406576,,0.611429675,,,0.4081766,0.320162449,,0.008047986,0.45964,0.163308018,,,0.144250104,0.553089605,0.007475353,0.577,0.0012,0.437,,0,0.4081766,0.2112854,0
527,0.013806286,0.527545891,0.005423281,0.501996324,0.365517639,0.987359711,0.330840373,,0.613219768,,,0.397224,0.332071538,,0.008047986,0.44513,0.172379269,,,0.139002588,0.559579034,0.009611759,0.584,0.0014,0.444,,0,0.397224,0.2202464,0
528,0.012246996,0.508442967,0.004830731,0.486636287,0.310369161,0.998987175,0.345542268,,0.61880996,,,0.3913687,0.347215405,,0.008047986,0.43034,0.175178447,,,0.133850699,0.571243241,0.011060107,0.591,0.0016,0.451,,0,0.3913687,0.2290675,0
529,0.010902367,0.490018,0.004782485,0.475051087,0.261784992,0.999998031,0.355835304,,0.624027036,,,0.3817937,0.358170299,,0.008047986,0.41571,0.175768072,,,0.129078575,0.586603798,0.013416025,0.598,0.0018,0.458,,0,0.3817937,0.2405489,0
530,0.009269304,0.473268038,0.004589784,0.465270543,0.21950532,1,0.372634007,,0.628781578,0.002506675,,0.3725977,0.371838941,,0.008047986,0.39715,0.178226442,,,0.123053192,0.599248582,0.016087128,0.605,0.002,0.465,,0,0.3725977,0.2483898,0
531,0.008295067,0.46355631,0.00368946,0.455854522,0.181757521,0.983227675,0.383425945,,0.634464113,0.003045877,,0.3678791,0.382856472,,0.008047986,0.386,0.183559344,,,0.118271328,0.619113561,0.019621335,0.608,0.0022,0.476,,0,0.3678791,0.2555307,0
532,0.007330896,0.450444848,0.00292558,0.448561382,0.149665711,0.962196628,0.40029485,,0.644101472,0.003685813,,0.3556175,0.397058034,,0.008047986,0.36753,0.192381969,,,0.114399139,0.63596337,0.022278204,0.613,0.0024,0.487,,0,0.3556175,0.2643517,0
533,0.006389589,0.439274562,0.003170045,0.433274762,0.123370065,0.941308021,0.413942995,,0.653366299,0.004616111,,0.3476269,0.411897199,,0.008047986,0.35332,0.201770545,,,0.109732015,0.6562701,0.026999999,0.615,0.0026,0.498,,0,0.3476269,0.2699524,0
534,0.005896442,0.429594189,0.002575669,0.428603155,0.100841343,0.909538275,0.428929619,,0.664100652,0.005313927,,0.3382552,0.423883061,,0.008047986,0.33579,0.207981282,,,0.105641505,0.67953932,0.031731886,0.618,0.0028,0.509,,0,0.3382552,0.274713,0
535,0.005122708,0.422103097,0.002615805,0.42269652,0.082135617,0.878258204,0.442444486,,0.676196389,0.006490621,,0.331873,0.43879349,,0.008047986,0.32147,0.210083704,,,0.100448744,0.701190739,0.038622787,0.62,0.003,0.52,,0,0.331873,0.2801736,0
536,0.005449015,0.410486786,0.00286664,0.409933707,0.067486293,0.846749049,0.456791448,,0.690357843,0.007751175,,0.3235517,0.45379106,,0.008047986,0.3094,0.223243929,,,0.096966144,0.726128784,0.045647661,0.622,0.0034,0.535,,0,0.3235517,0.283114,0
537,0.005155777,0.401415664,0.002834733,0.401922026,0.055209875,0.812557845,0.472208196,,0.706901366,0.010834208,,0.3167321,0.466303533,,0.008047986,0.29364,0.225875512,,,0.092889302,0.750858653,0.055127387,0.624,0.0038,0.55,,0,0.3167321,0.2852142,0
538,0.004833306,0.394202587,0.002868896,0.395178357,0.045062844,0.778205167,0.48473417,,0.72104901,0.016097286,,0.3127299,0.480243529,,0.008047986,0.27889,0.245050845,,,0.088934921,0.780846019,0.066690065,0.626,0.0042,0.565,,0,0.3127299,0.2870344,0
539,0.00469762,0.386675736,0.003025136,0.384595961,0.036720045,0.743022143,0.496027146,,0.742361354,0.0205365,,0.3024075,0.494248046,,0.008047986,0.26483,0.255628785,,,0.086280385,0.812320539,0.080893746,0.628,0.0046,0.58,,0,0.3024075,0.2874545,0
540,0.004408618,0.380988938,0.003565543,0.378301715,0.030690892,0.710146364,0.506986928,,0.760716622,0.021887575,,0.2993456,0.504726351,,0.008047986,0.25252,0.269230456,,,0.082634225,0.839563307,0.09546889,0.63,0.005,0.595,,0,0.2993456,0.2875945,0
541,0.005043051,0.369266113,0.003564599,0.372261194,0.025686693,0.681093457,0.519138013,,0.778735407,0.021813781,,0.2904732,0.518911746,,0.008047986,0.24033,0.280502461,,,0.078828332,0.864161866,0.116670165,0.634,0.0053,0.617,,0,0.2904732,0.2871745,0
542,0.005630418,0.362080442,0.004682345,0.362164014,0.021496622,0.650403686,0.526229889,,0.799016883,0.023570682,,0.2868396,0.529223961,,0.007819637,0.22842,0.286333886,,,0.075354853,0.893453475,0.139341206,0.642,0.0058,0.639,,0,0.2868396,0.2866144,0
543,0.005326552,0.358287219,0.004196694,0.354047643,0.018387703,0.620525094,0.53516342,,0.821550516,0.02672203,,0.275942,0.540348714,,0.008047986,0.21769,0.298755124,,,0.072887524,0.918235913,0.166280874,0.648,0.0064,0.661,,0,0.275942,0.2860543,0
544,0.005440591,0.347589074,0.004635384,0.346033031,0.015188639,0.59485829,0.546160976,,0.841268221,0.032285166,,0.2709237,0.552029657,,0.008047986,0.20516,0.303174377,,,0.069910421,0.9439796,0.197162128,0.654,0.007,0.683,,0,0.2709237,0.2857743,0
545,0.005321039,0.339329983,0.004625886,0.339034293,0.012585759,0.567581929,0.552782459,,0.863252246,0.038319187,,0.2654268,0.563685951,,0.008047986,0.19642,0.307661472,,,0.067033245,0.965340457,0.231779693,0.66,0.008,0.705,,0,0.2654268,0.2857743,0
546,0.004563535,0.329511817,0.004675601,0.330833755,0.010700707,0.546573725,0.55548757,,0.884670041,0.045171521,,0.2582489,0.57035074,,0.008047986,0.18694,0.322147159,,,0.064291266,0.979278687,0.272893868,0.672,0.0094,0.732,,0,0.2582489,0.2863344,0
547,0.005767327,0.32225782,0.005294275,0.316086835,0.009235582,0.521916333,0.565627373,,0.906090178,0.05360941,,0.2499311,0.581743728,,0.008047986,0.17945,0.33130994,,,0.061599,0.994615279,0.324433724,0.684,0.0108,0.759,,0,0.2499311,0.2882946,0
548,0.005713551,0.312011014,0.004834063,0.310551685,0.008081655,0.502708765,0.569490647,,0.924401557,0.063751427,,0.2481091,0.589533948,,0.008047986,0.17146,0.333109084,,,0.059291427,1,0.372485558,0.696,0.0122,0.786,,0,0.2481091,0.2908149,0
549,0.006130258,0.301515042,0.005475688,0.300363252,0.007263075,0.483992774,0.575071209,,0.944615619,0.076140622,,0.2377213,0.597700567,,0.008047986,0.16324,0.350674899,,,0.05664281,0.999894974,0.421983317,0.708,0.0136,0.813,,0,0.2377213,0.2941753,0
550,0.005890568,0.290791161,0.004618608,0.294217796,0.006311796,0.465629205,0.578376071,0.001234647,0.960614097,0.088175727,,0.2349349,0.602658941,,0.008047986,0.15627,0.355766184,,,0.054805861,0.990647805,0.480147982,0.72,0.015,0.84,,0,0.2349349,0.3013162,0
551,0.005032795,0.279572135,0.004177627,0.280765395,0.004775207,0.452176621,0.583030459,0.001387415,0.973300524,0.104332003,,0.2300992,0.611120693,,0.008047986,0.14906,0.373876538,,,0.052585661,0.975633471,0.532029598,0.738,0.018,0.8634,,0,0.2300992,0.308177,0
552,0.004875394,0.267407384,0.003559221,0.272380763,0.004610216,0.436949592,0.586637155,0.001526553,0.984111303,0.120949764,,0.2251567,0.614252817,,0.008047986,0.14196,0.381464965,,,0.050535628,0.953739199,0.580686553,0.756,0.02,0.8868,,0,0.2251567,0.316718,0
553,0.004310317,0.256421278,0.003029526,0.267375539,0.00323851,0.423846739,0.587931447,0.001920666,0.995832168,0.141443631,,0.2202797,0.621906236,,0.008276336,0.13758,0.392539211,,,0.048920421,0.927076781,0.630791634,0.774,0.022,0.92,,0,0.2202797,0.3311397,0
554,0.004392353,0.245052084,0.002576858,0.258334547,0.002903368,0.415207993,0.594075767,0.002266478,1,0.16378033,,0.2131294,0.628152577,,0.007819637,0.13114,0.393182793,,,0.046914565,0.891699945,0.683077413,0.792,0.025,0.94,,0,0.2131294,0.3431812,0
555,0.004243023,0.234442461,0.002896253,0.24492539,0.001941104,0.400877016,0.59937837,0.002571522,0.999331714,0.188034765,,0.2082111,0.633618062,,0.007591288,0.12484,0.402887009,,,0.04489103,0.850038211,0.73424325,0.81,0.03,0.957,0.022,0,0.2082111,0.3569028,0
556,0.004370224,0.224292453,0.002483187,0.240522899,0.001577081,0.392874716,0.604122204,0.003254688,0.995242649,0.217141197,,0.2033478,0.639285086,,0.007819637,0.12178,0.411585188,,,0.043453738,0.804055824,0.783651988,0.83,0.035,0.985,0.023,0,0.2033478,0.3783254,0
557,0.003974865,0.215584604,0.003079412,0.230808444,0.001274671,0.385713198,0.609406989,0.003910142,0.98851286,0.246877795,,0.1996246,0.647452286,,0.007591288,0.11595,0.422377863,,,0.041750249,0.754880904,0.832735316,0.85,0.043,0.99,0.025,0,0.1996246,0.3958275,0
558,0.004609282,0.206783526,0.003215059,0.223661039,0.001115794,0.376438992,0.615395937,0.004464394,0.974947479,0.280939476,,0.192123,0.655777382,,0.007591288,0.11063,0.430043536,,,0.039993022,0.697514489,0.877613785,0.87,0.051,1,0.03,0,0.192123,0.4150098,0
559,0.00362951,0.195699712,0.002835512,0.216616981,0.001405436,0.371791289,0.622513469,0.005161519,0.957769611,0.317644612,,0.1895089,0.660889811,,0.007591288,0.10726,0.434855202,,,0.038718467,0.642282725,0.917686111,0.89,0.06,0.997,0.034,0,0.1895089,0.4445533,0
560,0.005374943,0.186458911,0.003540171,0.206955786,0.001968607,0.363237416,0.6293338,0.006340433,0.938796969,0.356168229,,0.1836261,0.66660635,,0.007591288,0.10229,0.443238835,,,0.037166043,0.588366163,0.945547847,0.91,0.075,0.995,0.037,0,0.1836261,0.4680762,0.0273104
561,0.004335452,0.180635534,0.003216865,0.202210639,0.001772283,0.355310996,0.639420505,0.008739726,0.911902625,0.397524041,,0.1800475,0.676171928,,0.007591288,0.09928,0.454085127,,,0.035585999,0.531934493,0.967970468,0.925,0.091,0.99,0.048,0,0.1800475,0.4932792,0.03160743
562,0.003577347,0.17060692,0.002714004,0.189817602,0.001189217,0.347711266,0.647278193,0.015698047,0.878962343,0.441217921,,0.1758111,0.685275777,,0.007591288,0.09451,0.460045375,,,0.034264798,0.481131721,0.980947251,0.94,0.107,0.97,0.063,0,0.1758111,0.5303836,0.0370854
563,0.003810221,0.161728178,0.002616133,0.188622275,0.001728733,0.342000194,0.654500139,0.02529091,0.845061299,0.485388608,,0.1708342,0.693829236,,0.007591288,0.08999,0.466691585,,,0.033021726,0.427392853,0.992676511,0.955,0.123,0.94,0.079,0,0.1708342,0.5593671,0.04377981
564,0.003560436,0.15475045,0.003239803,0.182304453,0.001287285,0.334803691,0.66933638,0.029076859,0.806022998,0.531522254,,0.1682717,0.698835241,,0.007591288,0.08761,0.471480597,,,0.031754337,0.383427389,1,0.975,0.139,0.911,0.0994,0,0.1682717,0.5897508,0.05268612
565,0.00441336,0.148524398,0.003441074,0.17599115,0.002158753,0.327094932,0.680702766,0.025826687,0.764591392,0.577818881,,0.1631708,0.713556962,,0.007591288,0.08358,0.490767866,,,0.030350477,0.344786899,0.998055296,0.985,0.155,0.89,0.115,0,0.1631708,0.633576,0.06029115
566,0.004972127,0.140647256,0.004149439,0.16760835,0.002003254,0.318134551,0.691768742,0.02006247,0.723370922,0.625434238,,0.1584349,0.723104126,,0.007591288,0.08048,0.493273732,,,0.029476009,0.306239067,0.994346662,0.995,0.186,0.8576,0.147,0,0.1584349,0.66648,0.06975537
567,0.004090457,0.134672724,0.003344946,0.16207149,0.001210185,0.310925576,0.702994723,0.019316283,0.676393247,0.66913515,,0.1575325,0.736226147,,0.007591288,0.07712,0.493877094,,,0.028186347,0.262982061,0.980300485,0.999,0.217,0.8252,0.179,0,0.1575325,0.700084,0.08098754
568,0.003718918,0.12834494,0.002980299,0.156416991,0.00060135,0.301833324,0.72013945,0.022490503,0.63231214,0.715599126,,0.1514569,0.74286549,,0.007591288,0.0743,0.507185453,,,0.027034172,0.222595661,0.963459282,1,0.248,0.7928,0.211,0,0.1514569,0.7467096,0.09209393
569,0.003419146,0.122386503,0.002500403,0.151595862,0.000854287,0.293802405,0.732977593,0.025564752,0.586473827,0.755714886,,0.1487222,0.759858372,,0.007591288,0.06987,0.509866602,,,0.026082332,0.191418771,0.939053572,0.998,0.279,0.7604,0.243,0,0.1487222,0.7805936,0.1070618
570,0.004225996,0.117315181,0.003022387,0.148155984,0.00128626,0.288009744,0.750513957,0.029839673,0.541351903,0.796537343,,0.1439106,0.77191499,,0.007591288,0.06856,0.531638148,,,0.024838243,0.163793777,0.917869,0.995,0.31,0.728,0.275,0,0.1439106,0.8136376,0.1241325
571,0.004117879,0.114275227,0.002895761,0.143252275,0.001246882,0.277397533,0.769959329,0.034465621,0.495330661,0.832589369,,0.1393125,0.786172736,,0.007591288,0.06356,0.542809957,,,0.024003388,0.141641192,0.891981185,0.975,0.3492,0.6824,0.318,0,0.1393125,0.8574629,0.1436415
572,0.004653042,0.108028221,0.003567555,0.140145281,0.00086646,0.270760675,0.791813679,0.041553678,0.452310618,0.868101305,,0.1340222,0.799987531,,0.007591288,0.06136,0.540455242,,,0.023020998,0.121436728,0.8704872,0.955,0.3884,0.6368,0.361,0,0.1340222,0.8875665,0.1639463
573,0.004044585,0.104114513,0.002768707,0.135549779,0.001046752,0.260215089,0.806833444,0.047871941,0.410465284,0.895908251,,0.1318179,0.820679166,,0.007591288,0.05943,0.541840177,,,0.022248693,0.102951778,0.846268125,0.935,0.4276,0.5912,0.404,0,0.1318179,0.9154298,0.1875037
574,0.004136025,0.096890656,0.003013527,0.132249408,0.000696495,0.250364236,0.821515739,0.055222343,0.370380899,0.924672214,,0.1292933,0.829222258,,0.007591288,0.05668,0.546973812,,,0.02125044,0.088513597,0.822295224,0.915,0.4668,0.5456,0.447,0,0.1292933,0.9490339,0.2120868
575,0.004549307,0.095890345,0.003213048,0.126373557,0.001430393,0.242660467,0.844745274,0.065353857,0.331550926,0.943777184,,0.1244059,0.845081806,,0.007591288,0.05381,0.561666603,,,0.0203384,0.074679952,0.801538479,0.895,0.506,0.5,0.49,0,0.1244059,0.9687762,0.2402545
576,0.004749902,0.091988482,0.003372158,0.124211097,0.001744235,0.236181211,0.85880323,0.075214608,0.297259209,0.96482883,,0.124027,0.862496905,,0.007591288,0.05231,0.570992897,,,0.019581937,0.063842481,0.778805036,0.86,0.5508,0.476,0.526,0,0.124027,0.9837581,0.270351
577,0.005268976,0.088259334,0.003929885,0.118650001,0.001651739,0.223054464,0.882891943,0.089388874,0.264503965,0.976689112,,0.1199972,0.877380148,,0.007591288,0.04854,0.583627953,,,0.018909317,0.054113252,0.76007373,0.825,0.5956,0.452,0.562,0,0.1199972,0.9966396,0.3018237
578,0.004275955,0.084274794,0.003167091,0.117694961,0.001272069,0.215298642,0.903655482,0.102234168,0.235156392,0.986444991,,0.116863,0.897867199,,0.007591288,0.0476,0.597535563,,,0.018279231,0.046842697,0.734553985,0.79,0.6404,0.428,0.598,0,0.116863,1,0.337229
579,0.00464534,0.081309241,0.00352958,0.112247998,0.001772519,0.208634216,0.920744973,0.118947316,0.208583901,0.995908732,,0.1127988,0.915659931,,0.007591288,0.04615,0.608805262,,,0.01756407,0.039557675,0.713420754,0.755,0.6852,0.404,0.634,0,0.1127988,0.9983198,0.3791861
580,0.00379361,0.078659891,0.002794132,0.110238298,0.001807195,0.199455057,0.94143439,0.137617794,0.185705357,0.995713628,,0.1096404,0.926421115,,0.007591288,0.0438,0.61994176,,,0.016831521,0.033112752,0.688513797,0.72,0.73,0.38,0.67,0,0.1096404,0.9871185,0.42182
581,0.004246693,0.075886618,0.003200738,0.106505716,0.001547859,0.191103815,0.955198707,0.159548913,0.163636715,1,,0.1082042,0.941141097,,0.007591288,0.04123,0.634267128,,,0.015932435,0.028684864,0.665862807,0.68,0.77,0.354,0.7,0,0.1082042,0.9726968,0.4647874
582,0.004139389,0.073679163,0.003629593,0.102918258,0.001487645,0.184410441,0.967338389,0.183070119,0.144412441,0.998307049,,0.1032031,0.95573015,,0.007591288,0.03895,0.649601669,,,0.015440967,0.024039634,0.641515799,0.64,0.82,0.328,0.73,0,0.1032031,0.9532344,0.5068338
583,0.00375071,0.071234711,0.003494931,0.101010646,0.000993282,0.175553969,0.98367062,0.211147888,0.125773005,0.995741753,,0.09911139,0.965505749,,0.007819637,0.03778,0.670184471,,,0.014913123,0.020719546,0.625654527,0.6,0.84,0.302,0.76,0,0.09911139,0.9186502,0.5533508
584,0.004520392,0.068665987,0.00291791,0.097875837,0.001003605,0.167348644,0.992524684,0.236585777,0.108532288,0.988220321,,0.09592892,0.973701005,0.052448721,0.007591288,0.036,0.690359157,0.013086189,,0.014361077,0.017581128,0.608625235,0.56,0.88,0.276,0.79,0,0.09592892,0.8875665,0.5981365
585,0.004382716,0.065266305,0.003633658,0.094541456,0.00140926,0.160918487,0.995442897,0.265423898,0.095701203,0.978846213,,0.09619757,0.989263102,0.058879275,0.007591288,0.03418,0.713144606,0.010434999,,0.0136793,0.015407824,0.594859473,0.52,0.9,0.25,0.82,0,0.09619757,0.8520023,0.6397123
586,0.004141836,0.064479479,0.003224005,0.094523841,0.001140346,0.154255242,0.996355173,0.297375886,0.083671358,0.969760394,,0.09161673,0.994410691,0.066727491,0.007591288,0.03243,0.725432762,0.009421111,,0.01320907,0.013205366,0.581464469,0.482,0.917,0.232,0.838,0,0.09161673,0.7976757,0.6862639
587,0.004052332,0.063283654,0.00334942,0.091598779,0.001574873,0.147513033,1,0.334862999,0.07224297,0.960040264,,0.09024247,1.001188067,0.074070409,0.007591288,0.03072,0.744342345,0.009984269,,0.012766736,0.011017816,0.568690274,0.444,0.936,0.214,0.856,0,0.09024247,0.7549706,0.7291089
588,0.00484356,0.059425345,0.004226159,0.088115437,0.002276862,0.141776231,0.992186857,0.368679941,0.062144132,0.945720011,,0.08657781,0.999755833,0.08544955,0.007591288,0.02891,0.772496895,0.010512084,,0.012298218,0.009804327,0.55889686,0.406,0.955,0.196,0.874,0,0.08657781,0.7101653,0.7698895
589,0.004179352,0.059111116,0.003652258,0.08578507,0.001458427,0.135241247,0.983538055,0.405706821,0.054796266,0.933755368,,0.08353654,0.999058492,0.095329906,0.007591288,0.02819,0.792704703,0.011874511,,0.011744085,0.008612814,0.548359154,0.368,0.975,0.178,0.892,0,0.08353654,0.6481378,0.8065532
590,0.004332495,0.055788568,0.003242676,0.082979675,0.001611156,0.130321859,0.971144646,0.447014165,0.047689382,0.924918241,,0.08215196,0.99980687,0.105709181,0.007591288,0.02699,0.81943179,0.01318963,,0.011266032,0.007340903,0.534216112,0.33,0.985,0.16,0.91,0,0.08215196,0.6043125,0.8463905
591,0.004155802,0.054425197,0.00298235,0.08142619,0.001705342,0.124057377,0.945503282,0.487983826,0.040961114,0.909501082,,0.08076737,0.992143084,0.117083755,0.007591288,0.02537,0.82465107,0.015082596,,0.010784427,0.006121119,0.524443278,0.305,0.997,0.145,0.922,0,0.08076737,0.5613274,0.8788129
592,0.003788515,0.052950612,0.003136441,0.079193183,0.00169836,0.119218989,0.924969594,0.530658529,0.035668198,0.895793009,,0.07753668,0.986590459,0.129090423,0.007591288,0.02447,0.854614819,0.017286264,,0.010532197,0.005502226,0.518239158,0.28,1,0.137,0.934,0,0.07753668,0.5044806,0.9113882
593,0.004034953,0.050110515,0.003097997,0.077523611,0.001823055,0.114001728,0.900949658,0.571454935,0.030909793,0.882349985,,0.07569057,0.974675281,0.14504777,0.007591288,0.02358,0.866626106,0.019194325,,0.010183093,0.00464788,0.504404956,0.255,0.999,0.123,0.946,0,0.07569057,0.4648558,0.9316145
594,0.004739497,0.049182176,0.003134185,0.075325872,0.00193116,0.109459376,0.866801679,0.612788349,0.027164935,0.869258978,,0.07061376,0.962356662,0.158713295,0.007591288,0.0222,0.899091669,0.022167445,,0.009673473,0.004197405,0.495014603,0.23,0.998,0.11,0.958,0,0.07061376,0.4270512,0.9556228
595,0.004360486,0.047215749,0.003237464,0.072418046,0.001938736,0.106189784,0.83612106,0.654972643,0.023380285,0.856186178,,0.07253564,0.94923783,0.173012726,0.007591288,0.02092,0.907937391,0.024854911,,0.009211669,0.003667194,0.489852773,0.205,0.997,0.105,0.97,0,0.07253564,0.3777654,0.9728701
